num_classifiers = 5, teta = 0.400000, simil_thres_start = 0.9, simil_thres_end = 0.1, measure = short
No hyperboxes, Training time, Testing error
59.000000, 1.280203, 0.035398
55.000000, 1.508073, 0.061947
59.000000, 1.700731, 0.061947
62.000000, 1.288867, 0.053097
57.000000, 1.250096, 0.061947
61.000000, 1.234095, 0.053097
60.000000, 1.247184, 0.070796
61.000000, 1.219986, 0.088496
62.000000, 1.295288, 0.044248
58.000000, 1.148726, 0.026549
