num_classifiers = 5, teta = 0.400000, simil_thres_start = 0.9, simil_thres_end = 0.1, measure = short
No hyperboxes, Training time, Testing error
748.000000, 706.172425, 0.137162
733.000000, 606.982941, 0.117568
745.000000, 711.569865, 0.129730
760.000000, 687.086970, 0.127027
752.000000, 680.908723, 0.129730
736.000000, 664.471682, 0.119595
740.000000, 664.582898, 0.127703
751.000000, 667.487769, 0.127027
742.000000, 643.253118, 0.129730
733.000000, 657.455067, 0.127703
