num_classifiers = 5, teta = 0.400000, simil_thres_start = 0.9, simil_thres_end = 0.1, measure = short
No hyperboxes, Training time, Testing error
120.000000, 2.213614, 0.114286
118.000000, 2.121870, 0.128571
118.000000, 2.072092, 0.128571
118.000000, 2.119846, 0.114286
120.000000, 2.247031, 0.157143
121.000000, 2.150898, 0.128571
117.000000, 2.130557, 0.128571
119.000000, 2.134145, 0.114286
120.000000, 2.188374, 0.128571
118.000000, 2.147471, 0.128571
