num_classifiers = 5, teta = 0.400000, simil_thres_start = 0.9, simil_thres_end = 0.1, measure = short
No hyperboxes, Training time, Testing error
40.000000, 0.503929, 0.015000
42.000000, 0.496375, 0.025000
31.000000, 0.469158, 0.025000
34.000000, 0.543188, 0.010000
33.000000, 0.467125, 0.030000
32.000000, 0.450162, 0.020000
29.000000, 0.466944, 0.020000
30.000000, 0.496691, 0.025000
35.000000, 0.480454, 0.015000
33.000000, 0.464323, 0.015000
