num_classifiers = 5, teta = 0.400000, simil_thres_start = 0.9, simil_thres_end = 0.1, measure = short
No hyperboxes, Training time, Testing error
35.000000, 0.191210, 0.255814
32.000000, 0.148995, 0.255814
33.000000, 0.150951, 0.279070
34.000000, 0.171130, 0.255814
32.000000, 0.154211, 0.232558
35.000000, 0.158714, 0.209302
31.000000, 0.150106, 0.255814
32.000000, 0.159157, 0.279070
36.000000, 0.159582, 0.279070
34.000000, 0.153912, 0.232558
