teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
11.000000, 0.263744, 0.000000
11.000000, 0.192030, 0.000000
11.000000, 0.199722, 0.000000
10.000000, 0.197595, 0.000000
11.000000, 0.206543, 0.000000
10.000000, 0.229095, 0.000000
10.000000, 0.208168, 0.000000
10.000000, 0.218090, 0.000000
10.000000, 0.193889, 0.000000
10.000000, 0.192375, 0.000000
