teta = 0.400000 
No hyperboxes, Training time, Testing error
31.000000, 0.074411, 0.441860
29.000000, 0.103260, 0.488372
28.000000, 0.113763, 0.488372
30.000000, 0.078926, 0.325581
28.000000, 0.095145, 0.325581
30.000000, 0.084128, 0.488372
29.000000, 0.082294, 0.441860
29.000000, 0.080036, 0.372093
29.000000, 0.090611, 0.441860
29.000000, 0.077258, 0.418605
