teta = 0.400000 
No hyperboxes, Training time, Testing error
117.000000, 0.276888, 0.257143
117.000000, 0.336220, 0.214286
116.000000, 0.402000, 0.242857
118.000000, 0.316048, 0.228571
119.000000, 0.327120, 0.257143
120.000000, 0.295349, 0.257143
117.000000, 0.350329, 0.242857
119.000000, 0.336950, 0.257143
121.000000, 0.242577, 0.257143
119.000000, 0.352849, 0.257143
