teta = 0.400000 
No hyperboxes, Training time, Testing error
84.000000, 0.451521, 0.035398
60.000000, 0.427158, 0.035398
88.000000, 0.364048, 0.053097
75.000000, 0.367723, 0.044248
78.000000, 0.380058, 0.044248
104.000000, 0.469374, 0.026549
72.000000, 0.352823, 0.044248
79.000000, 0.361359, 0.044248
84.000000, 0.556630, 0.044248
83.000000, 0.371759, 0.035398
