teta = 0.400000 
No hyperboxes, Training time, Testing error
151.000000, 2.507907, 0.054113
153.000000, 2.429474, 0.062771
143.000000, 2.254275, 0.071429
146.000000, 2.212597, 0.064935
153.000000, 2.152049, 0.071429
144.000000, 2.052464, 0.043290
142.000000, 2.177181, 0.054113
160.000000, 2.533553, 0.056277
144.000000, 2.220905, 0.045455
156.000000, 2.438279, 0.060606
