teta = 0.400000 
No hyperboxes, Training time, Testing error
40.000000, 0.444434, 0.000000
40.000000, 0.434687, 0.000000
40.000000, 0.379984, 0.000000
40.000000, 0.400378, 0.000000
40.000000, 0.427966, 0.000000
40.000000, 0.398037, 0.000000
40.000000, 0.363917, 0.000000
40.000000, 0.397248, 0.000000
40.000000, 0.464418, 0.000000
40.000000, 0.391328, 0.000000
