teta = 0.400000 
No hyperboxes, Training time, Testing error
2479.000000, 29.977704, 0.238238
2560.000000, 28.485249, 0.194194
2498.000000, 28.750025, 0.199199
2477.000000, 30.706773, 0.218218
2541.000000, 29.117654, 0.227227
2412.000000, 29.474587, 0.200200
2376.000000, 27.914213, 0.187187
2452.000000, 30.323031, 0.225225
2456.000000, 30.968713, 0.251251
2513.000000, 30.802732, 0.217217
