teta = 0.400000 
No hyperboxes, Training time, Testing error
17.000000, 0.125497, 0.055000
15.000000, 0.120714, 0.070000
16.000000, 0.144641, 0.050000
15.000000, 0.122541, 0.060000
15.000000, 0.166309, 0.045000
17.000000, 0.127251, 0.045000
19.000000, 0.133691, 0.065000
17.000000, 0.119081, 0.040000
16.000000, 0.142813, 0.080000
16.000000, 0.112075, 0.050000
