teta = 0.400000 
No hyperboxes, Training time, Testing error
2727.000000, 26.280195, 0.263514
2758.000000, 25.269443, 0.296622
2737.000000, 30.592127, 0.281081
2761.000000, 27.747877, 0.272973
2691.000000, 32.507368, 0.303378
2688.000000, 29.492512, 0.253378
2737.000000, 29.562624, 0.304054
2740.000000, 29.260002, 0.301351
2712.000000, 28.327801, 0.285135
2674.000000, 31.279179, 0.312838
