teta = 0.400000 
No hyperboxes, Training time, Testing error
5.000000, 0.018510, 0.000000
5.000000, 0.014470, 0.000000
5.000000, 0.014138, 0.000000
5.000000, 0.014208, 0.000000
5.000000, 0.016738, 0.000000
5.000000, 0.016531, 0.000000
5.000000, 0.014843, 0.000000
5.000000, 0.017586, 0.000000
5.000000, 0.026629, 0.000000
5.000000, 0.016352, 0.000000
