teta = 0.400000 
No hyperboxes, Training time, Testing error
9.000000, 0.014167, 0.133333
10.000000, 0.014448, 0.100000
10.000000, 0.028221, 0.100000
10.000000, 0.027292, 0.100000
10.000000, 0.014649, 0.066667
10.000000, 0.027428, 0.100000
10.000000, 0.015502, 0.100000
9.000000, 0.014421, 0.100000
9.000000, 0.024686, 0.100000
10.000000, 0.016370, 0.100000
