teta = 0.400000 
No hyperboxes, Training time, Testing error
10.000000, 0.044015, 0.000000
10.000000, 0.045894, 0.000000
10.000000, 0.042505, 0.000000
10.000000, 0.042404, 0.000000
10.000000, 0.048632, 0.000000
10.000000, 0.045169, 0.000000
10.000000, 0.045567, 0.000000
10.000000, 0.044546, 0.000000
10.000000, 0.047914, 0.000000
10.000000, 0.043987, 0.000000
