num_classifiers = 5, num_folds = 10, teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
93.000000, 1.327412, 0.166667
94.000000, 1.308985, 0.148148
92.000000, 1.202353, 0.185185
99.000000, 1.235657, 0.129630
95.000000, 1.244563, 0.129630
91.000000, 1.236259, 0.148148
96.000000, 1.216565, 0.092593
97.000000, 1.165198, 0.129630
88.000000, 1.238045, 0.166667
91.000000, 1.199658, 0.148148
