num_classifiers = 5, num_folds = 10, teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
18.000000, 0.502536, 0.100000
22.000000, 0.494587, 0.100000
22.000000, 0.500708, 0.100000
23.000000, 0.527091, 0.133333
23.000000, 0.502944, 0.100000
20.000000, 0.525502, 0.100000
24.000000, 0.510083, 0.100000
22.000000, 0.497712, 0.100000
23.000000, 0.490257, 0.100000
21.000000, 0.508169, 0.100000
