num_classifiers = 5, num_folds = 10, teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
196.000000, 14.454075, 0.084416
192.000000, 14.340096, 0.097403
198.000000, 13.735987, 0.093074
190.000000, 13.920177, 0.062771
198.000000, 14.603008, 0.090909
190.000000, 14.678126, 0.099567
206.000000, 14.255384, 0.101732
196.000000, 14.167184, 0.073593
188.000000, 14.143414, 0.088745
196.000000, 14.672969, 0.082251
