num_classifiers = 5, num_folds = 10, teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
105.000000, 7.426101, 0.375839
97.000000, 7.627271, 0.402685
93.000000, 7.464065, 0.352349
96.000000, 7.772909, 0.375839
94.000000, 7.657745, 0.362416
103.000000, 8.304598, 0.362416
94.000000, 7.676236, 0.365772
95.000000, 7.622187, 0.382550
97.000000, 7.672250, 0.395973
101.000000, 7.407540, 0.392617
