num_classifiers = 5, num_folds = 10, teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
76.000000, 5.336245, 0.005000
77.000000, 4.228002, 0.010000
81.000000, 4.039394, 0.005000
81.000000, 4.096717, 0.005000
76.000000, 3.832938, 0.010000
81.000000, 3.860118, 0.005000
78.000000, 4.159408, 0.000000
78.000000, 4.104302, 0.015000
82.000000, 3.897186, 0.000000
81.000000, 4.307519, 0.005000
