num_classifiers = 5, num_folds = 10, teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
63.000000, 2.491731, 0.061947
58.000000, 2.489295, 0.053097
53.000000, 2.510918, 0.079646
59.000000, 2.456816, 0.044248
53.000000, 2.486466, 0.061947
55.000000, 2.526230, 0.070796
58.000000, 2.457165, 0.053097
51.000000, 2.405962, 0.053097
59.000000, 2.496346, 0.053097
56.000000, 2.398656, 0.053097
