num_classifiers = 5, num_folds = 10, teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
100.000000, 14.878337, 0.004942
100.000000, 13.967423, 0.008237
98.000000, 13.903242, 0.006590
101.000000, 15.475429, 0.001647
101.000000, 13.970950, 0.001647
99.000000, 13.707995, 0.003295
108.000000, 13.870416, 0.000000
100.000000, 14.025107, 0.004942
99.000000, 13.798219, 0.006590
96.000000, 13.936706, 0.004942
