num_classifiers = 5, teta = 0.400000, simil_thres_start = 0.9, simil_thres_end = 0.1, measure = short
No hyperboxes, Training time, Testing error
0.000000, 406.446094, 0.297297
0.000000, 394.466049, 0.293919
0.000000, 402.072987, 0.305405
0.000000, 396.843537, 0.287162
0.000000, 381.380306, 0.275000
0.000000, 384.958904, 0.259459
0.000000, 367.164937, 0.273649
0.000000, 391.335346, 0.280405
0.000000, 419.823083, 0.291892
0.000000, 407.539417, 0.291216
