num_classifiers = 5, teta = 0.400000, simil_thres_start = 0.9, simil_thres_end = 0.1, measure = short
No hyperboxes, Training time, Testing error
0.000000, 732.455791, 0.172297
0.000000, 745.794117, 0.167568
0.000000, 725.493586, 0.164189
0.000000, 712.099258, 0.150676
0.000000, 736.243380, 0.152027
0.000000, 712.025954, 0.143919
0.000000, 719.089318, 0.143919
0.000000, 744.485810, 0.152027
0.000000, 691.768508, 0.148649
0.000000, 714.398960, 0.160811
