num_classifiers = 5, teta = 0.400000, simil_thres_start = 0.9, simil_thres_end = 0.1, measure = short
No hyperboxes, Training time, Testing error
0.000000, 0.110869, 0.069767
0.000000, 0.092847, 0.093023
0.000000, 0.141501, 0.069767
0.000000, 0.092128, 0.069767
0.000000, 0.099031, 0.069767
0.000000, 0.133143, 0.046512
0.000000, 0.100895, 0.093023
0.000000, 0.102617, 0.023256
0.000000, 0.101043, 0.046512
0.000000, 0.092500, 0.023256
