num_classifiers = 5, teta = 0.400000, simil_thres_start = 0.9, simil_thres_end = 0.1, measure = short
No hyperboxes, Training time, Testing error
0.000000, 0.145171, 0.279070
0.000000, 0.151965, 0.325581
0.000000, 0.147564, 0.302326
0.000000, 0.138601, 0.325581
0.000000, 0.148655, 0.302326
0.000000, 0.137054, 0.395349
0.000000, 0.155395, 0.279070
0.000000, 0.136915, 0.348837
0.000000, 0.139698, 0.372093
0.000000, 0.131241, 0.302326
