teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
60.000000, 0.633003, 0.061947
55.000000, 0.545569, 0.061947
54.000000, 0.690355, 0.053097
56.000000, 0.750476, 0.061947
59.000000, 0.748786, 0.044248
55.000000, 0.734518, 0.044248
53.000000, 0.523137, 0.053097
56.000000, 0.891648, 0.044248
57.000000, 0.749383, 0.053097
57.000000, 0.567367, 0.053097
