teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
10.000000, 0.075432, 0.000000
9.000000, 0.147517, 0.000000
10.000000, 0.081441, 0.000000
9.000000, 0.077097, 0.000000
9.000000, 0.068637, 0.000000
9.000000, 0.074362, 0.000000
9.000000, 0.080044, 0.000000
10.000000, 0.072772, 0.000000
9.000000, 0.115411, 0.000000
9.000000, 0.061849, 0.000000
