teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
40.000000, 0.274650, 0.000000
40.000000, 0.272727, 0.000000
40.000000, 0.265614, 0.000000
40.000000, 0.251099, 0.000000
40.000000, 0.271089, 0.000000
40.000000, 0.275300, 0.000000
40.000000, 0.258520, 0.000000
40.000000, 0.284924, 0.000000
40.000000, 0.250166, 0.000000
40.000000, 0.275273, 0.000000
