teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
130.000000, 0.164272, 0.185185
130.000000, 0.171007, 0.166667
129.000000, 0.204780, 0.185185
130.000000, 0.159717, 0.185185
129.000000, 0.167311, 0.166667
131.000000, 0.168035, 0.185185
130.000000, 0.179852, 0.185185
131.000000, 0.204123, 0.166667
130.000000, 0.205638, 0.185185
131.000000, 0.163817, 0.185185
