teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
10.000000, 0.037860, 0.100000
10.000000, 0.046632, 0.100000
11.000000, 0.039912, 0.100000
11.000000, 0.032598, 0.100000
10.000000, 0.029964, 0.066667
10.000000, 0.034112, 0.100000
10.000000, 0.028923, 0.100000
10.000000, 0.042418, 0.100000
10.000000, 0.040377, 0.100000
10.000000, 0.044901, 0.100000
