teta = 0.400000 
No hyperboxes, Training time, Testing error
12.000000, 0.217576, 0.060956
18.000000, 0.216835, 0.034596
38.000000, 0.442102, 0.051071
68.000000, 0.522924, 0.011532
34.000000, 0.413323, 0.047776
15.000000, 0.200636, 0.064250
47.000000, 0.378729, 0.013180
41.000000, 0.374452, 0.016474
13.000000, 0.200191, 0.057661
14.000000, 0.201478, 0.047776
