teta = 0.400000 
No hyperboxes, Training time, Testing error
18.000000, 0.014434, 0.069767
16.000000, 0.013425, 0.046512
23.000000, 0.017465, 0.069767
16.000000, 0.022106, 0.093023
18.000000, 0.022480, 0.093023
14.000000, 0.024093, 0.069767
23.000000, 0.014704, 0.046512
15.000000, 0.018885, 0.069767
18.000000, 0.019382, 0.069767
16.000000, 0.015957, 0.069767
