teta = 0.400000 
No hyperboxes, Training time, Testing error
18.000000, 0.031274, 0.674419
59.000000, 0.039551, 0.534884
20.000000, 0.027843, 0.441860
17.000000, 0.057093, 0.534884
34.000000, 0.043377, 0.465116
19.000000, 0.034620, 0.465116
20.000000, 0.031534, 0.534884
23.000000, 0.029942, 0.488372
46.000000, 0.062840, 0.534884
25.000000, 0.041377, 0.511628
