teta = 0.400000 
No hyperboxes, Training time, Testing error
207.000000, 0.143342, 0.271429
157.000000, 0.082185, 0.185714
161.000000, 0.127568, 0.228571
130.000000, 0.111095, 0.200000
150.000000, 0.178736, 0.242857
155.000000, 0.169845, 0.214286
181.000000, 0.145004, 0.171429
213.000000, 0.090325, 0.228571
186.000000, 0.192885, 0.200000
213.000000, 0.187252, 0.242857
