teta = 0.400000 
No hyperboxes, Training time, Testing error
246.000000, 0.105532, 0.053097
270.000000, 0.082402, 0.035398
262.000000, 0.079424, 0.061947
203.000000, 0.079888, 0.061947
223.000000, 0.067055, 0.044248
229.000000, 0.082941, 0.044248
289.000000, 0.293162, 0.097345
222.000000, 0.158835, 0.044248
222.000000, 0.178966, 0.061947
228.000000, 0.194540, 0.044248
