teta = 0.400000 
No hyperboxes, Training time, Testing error
7.000000, 0.034341, 0.000000
13.000000, 0.014041, 0.021277
8.000000, 0.022885, 0.021277
9.000000, 0.018842, 0.021277
10.000000, 0.021853, 0.063830
8.000000, 0.019871, 0.000000
10.000000, 0.015712, 0.191489
8.000000, 0.013512, 0.255319
10.000000, 0.022227, 0.000000
13.000000, 0.022775, 0.021277
