teta = 0.400000 
No hyperboxes, Training time, Testing error
75.000000, 0.264322, 0.025000
57.000000, 0.170916, 0.085000
67.000000, 0.197312, 0.045000
69.000000, 0.213092, 0.040000
53.000000, 0.161232, 0.040000
62.000000, 0.268952, 0.060000
91.000000, 0.256315, 0.045000
56.000000, 0.210421, 0.055000
59.000000, 0.184242, 0.070000
67.000000, 0.294512, 0.100000
