teta = 0.400000 
No hyperboxes, Training time, Testing error
3807.000000, 3.307197, 0.227227
3825.000000, 2.411308, 0.195195
3773.000000, 4.539040, 0.231231
3759.000000, 2.791998, 0.212212
3777.000000, 3.874283, 0.227227
3792.000000, 3.819052, 0.236236
3826.000000, 3.923090, 0.284284
3808.000000, 2.613844, 0.234234
3748.000000, 4.110774, 0.214214
3839.000000, 2.883313, 0.232232
