teta = 0.400000 
No hyperboxes, Training time, Testing error
39.000000, 0.073397, 0.255814
36.000000, 0.071522, 0.302326
44.000000, 0.106724, 0.488372
50.000000, 0.086373, 0.418605
45.000000, 0.094750, 0.372093
44.000000, 0.103898, 0.418605
46.000000, 0.076874, 0.418605
50.000000, 0.120840, 0.441860
44.000000, 0.114733, 0.511628
38.000000, 0.093914, 0.395349
