teta = 0.400000 
No hyperboxes, Training time, Testing error
17.000000, 0.014957, 0.100000
23.000000, 0.014246, 0.100000
21.000000, 0.034368, 0.100000
27.000000, 0.022748, 0.100000
20.000000, 0.016299, 0.066667
22.000000, 0.013351, 0.100000
24.000000, 0.015321, 0.066667
19.000000, 0.015068, 0.100000
19.000000, 0.019429, 0.100000
27.000000, 0.013349, 0.100000
