teta = 0.400000 
No hyperboxes, Training time, Testing error
10.000000, 0.043331, 0.000000
10.000000, 0.045368, 0.000000
10.000000, 0.054381, 0.000000
10.000000, 0.040757, 0.000000
10.000000, 0.074198, 0.000000
10.000000, 0.044154, 0.000000
10.000000, 0.043578, 0.000000
10.000000, 0.048307, 0.000000
10.000000, 0.045746, 0.000000
10.000000, 0.067238, 0.000000
