teta = 0.400000 
No hyperboxes, Training time, Testing error
517.000000, 5.744170, 0.071429
515.000000, 7.722967, 0.077922
453.000000, 5.453666, 0.054113
564.000000, 5.613378, 0.071429
428.000000, 5.101836, 0.045455
445.000000, 4.589850, 0.067100
458.000000, 5.141680, 0.051948
512.000000, 5.380008, 0.060606
472.000000, 6.241637, 0.062771
604.000000, 5.725531, 0.073593
