teta = 0.400000 
No hyperboxes, Training time, Testing error
3517.000000, 13.072715, 0.253253
3522.000000, 13.691245, 0.295295
3535.000000, 11.377646, 0.237237
3580.000000, 11.456128, 0.293293
3463.000000, 15.114597, 0.304304
3548.000000, 12.381325, 0.218218
3404.000000, 15.371744, 0.271271
3607.000000, 10.289754, 0.356356
3461.000000, 15.241990, 0.230230
3506.000000, 13.224351, 0.312312
