teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
40.000000, 25.898605, 0.015000
40.000000, 25.910724, 0.015000
40.000000, 26.114977, 0.015000
40.000000, 25.975525, 0.015000
40.000000, 26.080121, 0.015000
40.000000, 25.800948, 0.015000
40.000000, 25.799597, 0.015000
40.000000, 26.308368, 0.015000
40.000000, 25.866921, 0.015000
40.000000, 25.814939, 0.015000
