teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
9.000000, 0.760929, 0.000000
9.000000, 0.736239, 0.000000
9.000000, 0.739760, 0.000000
9.000000, 0.744064, 0.000000
9.000000, 0.751629, 0.000000
9.000000, 0.744096, 0.000000
9.000000, 0.753399, 0.000000
9.000000, 0.730784, 0.000000
9.000000, 0.751780, 0.000000
9.000000, 0.740569, 0.000000
