teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
27.000000, 356.760127, 0.000000
27.000000, 359.644876, 0.000000
27.000000, 359.607217, 0.000000
27.000000, 360.630496, 0.000000
27.000000, 362.664392, 0.000000
27.000000, 364.476519, 0.000000
27.000000, 363.949343, 0.000000
27.000000, 363.412122, 0.000000
27.000000, 362.596688, 0.000000
27.000000, 361.115468, 0.000000
