teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
5.000000, 0.648833, 0.000000
5.000000, 0.675261, 0.000000
5.000000, 0.667569, 0.000000
5.000000, 0.680614, 0.000000
5.000000, 0.677212, 0.000000
5.000000, 0.661742, 0.000000
5.000000, 0.669261, 0.000000
5.000000, 0.660374, 0.000000
5.000000, 0.679475, 0.000000
5.000000, 0.678890, 0.000000
