teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
24.000000, 20.488640, 0.015000
24.000000, 20.370353, 0.015000
24.000000, 21.238599, 0.015000
24.000000, 20.495117, 0.015000
24.000000, 20.705099, 0.015000
24.000000, 20.801803, 0.015000
24.000000, 20.558422, 0.015000
24.000000, 20.639492, 0.015000
24.000000, 20.317126, 0.015000
24.000000, 20.349293, 0.015000
