teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
33.000000, 0.653751, 0.232558
33.000000, 0.661266, 0.232558
33.000000, 0.666540, 0.232558
33.000000, 0.656175, 0.232558
33.000000, 0.666277, 0.232558
33.000000, 0.656555, 0.232558
33.000000, 0.662233, 0.232558
33.000000, 0.653301, 0.232558
33.000000, 0.665200, 0.232558
33.000000, 0.657217, 0.232558
