teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
14.000000, 2.461091, 0.000000
14.000000, 2.423487, 0.000000
14.000000, 2.417154, 0.000000
14.000000, 2.459650, 0.000000
14.000000, 2.426181, 0.000000
14.000000, 2.487975, 0.000000
14.000000, 2.419673, 0.000000
14.000000, 2.458523, 0.000000
14.000000, 2.421131, 0.000000
14.000000, 2.419172, 0.000000
