teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
34.000000, 0.767517, 0.083333
34.000000, 0.780207, 0.083333
34.000000, 0.771661, 0.083333
34.000000, 0.756668, 0.083333
34.000000, 0.754816, 0.083333
34.000000, 0.774067, 0.083333
34.000000, 0.759274, 0.083333
34.000000, 0.764988, 0.083333
34.000000, 0.762807, 0.083333
34.000000, 0.771904, 0.083333
