num_classifiers = 5, num_folds = 10, teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
550.000000, 249.938767, 0.040541
545.000000, 250.677114, 0.042568
536.000000, 243.265060, 0.041216
546.000000, 248.701556, 0.045946
537.000000, 245.732632, 0.047973
547.000000, 252.365314, 0.043919
537.000000, 247.577456, 0.047973
534.000000, 249.063968, 0.039189
534.000000, 244.159446, 0.036486
544.000000, 246.271800, 0.037838
