num_classifiers = 5, num_folds = 10, teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
11.000000, 2.942819, 0.000000
11.000000, 2.948519, 0.000000
12.000000, 2.965744, 0.000000
12.000000, 2.893818, 0.000000
11.000000, 2.939637, 0.006329
12.000000, 3.084946, 0.000000
11.000000, 3.072398, 0.006329
12.000000, 2.956642, 0.006329
11.000000, 2.968187, 0.006329
11.000000, 2.956817, 0.000000
