num_classifiers = 5, num_folds = 10, teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
30.000000, 4.710931, 0.005000
30.000000, 4.138080, 0.005000
34.000000, 4.161539, 0.000000
26.000000, 4.102582, 0.025000
27.000000, 3.987591, 0.040000
28.000000, 4.242852, 0.025000
30.000000, 4.286071, 0.010000
32.000000, 3.925471, 0.000000
24.000000, 4.376395, 0.010000
30.000000, 4.760497, 0.015000
