num_classifiers = 5, num_folds = 10, teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
11.000000, 0.768444, 0.000000
12.000000, 0.767227, 0.046512
12.000000, 1.002876, 0.000000
15.000000, 0.756863, 0.046512
9.000000, 0.831120, 0.069767
11.000000, 0.787751, 0.046512
11.000000, 0.790156, 0.000000
9.000000, 0.746816, 0.093023
10.000000, 0.720101, 0.046512
11.000000, 0.714269, 0.046512
