num_classifiers = 5, num_folds = 10, teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
48.000000, 1.791445, 0.100000
50.000000, 1.802290, 0.114286
51.000000, 1.823588, 0.128571
48.000000, 2.001921, 0.128571
43.000000, 1.718141, 0.128571
60.000000, 1.844291, 0.114286
46.000000, 1.810065, 0.100000
44.000000, 1.740178, 0.142857
53.000000, 1.798816, 0.100000
48.000000, 1.813885, 0.142857
