num_classifiers = 5, num_folds = 10, teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
21.000000, 0.847187, 0.279070
18.000000, 0.825927, 0.255814
16.000000, 0.831467, 0.372093
21.000000, 0.795839, 0.325581
20.000000, 0.824817, 0.372093
16.000000, 0.816701, 0.279070
15.000000, 0.809707, 0.418605
18.000000, 0.829330, 0.348837
17.000000, 0.807752, 0.232558
16.000000, 0.782233, 0.302326
