num_classifiers = 5, num_folds = 10, teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
47.000000, 7.505484, 0.204698
51.000000, 7.630201, 0.194631
50.000000, 7.791362, 0.187919
51.000000, 7.837531, 0.231544
50.000000, 7.886282, 0.191275
45.000000, 7.690074, 0.171141
50.000000, 7.601103, 0.181208
46.000000, 7.427026, 0.174497
51.000000, 7.596994, 0.204698
50.000000, 7.439635, 0.194631
