num_classifiers = 5, num_folds = 10, teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
22.000000, 0.730332, 0.027778
21.000000, 0.722583, 0.027778
24.000000, 0.876749, 0.083333
23.000000, 0.842217, 0.083333
23.000000, 0.760712, 0.000000
25.000000, 0.781107, 0.027778
21.000000, 0.693163, 0.055556
24.000000, 0.674143, 0.027778
22.000000, 0.679828, 0.055556
22.000000, 0.669000, 0.027778
