num_classifiers = 5, num_folds = 10, teta = 0.400000, simil_thres = 0.500000, measure = short
No hyperboxes, Training time, Testing error
37.000000, 2.663294, 0.070796
35.000000, 2.641472, 0.079646
35.000000, 2.589045, 0.061947
35.000000, 2.672652, 0.053097
40.000000, 2.659986, 0.053097
32.000000, 2.521650, 0.061947
38.000000, 2.565996, 0.044248
36.000000, 2.630934, 0.079646
38.000000, 2.588654, 0.061947
38.000000, 2.678044, 0.035398
