teta_online = teta_agglo = 0.400000, simil_thres = 0.500000, measure = short, online_training = 0.6 * fulldataset 
No hyperboxes, Training time, Testing error
40.000000, 0.243878, 0.000000
40.000000, 0.257030, 0.000000
40.000000, 0.262204, 0.000000
40.000000, 0.258383, 0.000000
40.000000, 0.247727, 0.000000
40.000000, 0.255699, 0.000000
40.000000, 0.262992, 0.000000
40.000000, 0.255200, 0.000000
40.000000, 0.252079, 0.000000
40.000000, 0.261952, 0.000000
